3433.0495931192854,3383.5655904830874,3490.5738484109575,3349.7488629737645
3300.562386724353,3443.769385540809,3551.161187960122,3195.894232027329
3336.5598736390107,3323.3215530326715,3350.313306467925,3335.1386227785533
3521.138210182924,3342.936634131533,3163.4634593546793,3265.776372983829
3504.2006451484763,3284.22399685939,3521.9997088173905,3274.456314463778
3244.0850252729997,3336.191458963127,3204.3897066972067,3501.4377532973954
3439.6393411560753,3316.342018877569,3301.5826273624407,3367.3577740271835
3387.0303396651157,3724.827191299314,3491.505928908347,3189.0937342217417
3391.7497829594126,3296.461487751049,3516.8909677841652,3651.851412376482
3650.3527906958684,3281.253116038184,3469.410932270939,3498.5386707995835
3658.5054169335767,3491.6917265517536,3226.4987101385777,3302.0737394059106
3621.365106018075,3195.829222309213,3592.101439785164,3300.4358292399543
3256.674532689908,3252.9385696258996,3488.2006451484763,3432.253656625043
3269.1961483288846,3237.1780151744115,3171.368000306456,3524.2486549051114
3280.6825108390904,3240.0445185924737,3241.753992987964,3307.133265394092
3584.310690401754,3373.1881832814647,3278.585358748582,3491.9192320865764
3324.577252011568,3517.2255210302465,3260.0153114263317,3508.7505734268498
3322.8951524256468,3275.8814983994757,3588.4157024959954,3224.3162172010957
3283.538983555918,3237.6955802520292,3566.5915118068688,3366.573386925174
3255.904363508526,3297.4293058032863,3282.5365921115217,3156.012044212821
3326.677963665569,3512.177114063655,3327.093645774636,3306.197459169289
3851.799690340468,3475.017925025835,3427.1027994788774,3250.5430010296327
3395.3438275809062,3350.2131839752783,3557.6001006714773,3657.936569701053
3418.204259917893,3570.940659811349,3504.68896379158,3666.8873164140323
3707.653459824892,3565.286526451662,3325.939707465499,3321.8979968005697
3432.3062779172647,3436.4225167545305,3523.1967813080278,3490.7944611950415
3570.796391438947,3377.003178991208,3227.568450598661,3350.0562747927193
3638.7510716168313,3457.172246103937,3345.9763566416764,3183.368949158103
3140.4864601021436,3751.22829025682,3555.810702742049,3493.6603044847243
3589.81151538601,3312.4783664018537,3533.9017533138253,3248.9621209537513
3341.426652687081,3629.938378956946,3326.438595775033,3439.767399769395
3335.4185134935924,3314.528892529918,3602.5590699999957,3603.640005048513
3486.5112460168975,3307.514365995899,3602.1611626555814,3204.3897066972067
3308.776449291525,3285.7365578130457,3645.2162117568478,3210.71000061552
3298.1739374571976,3361.392023311066,3248.374795562814,3308.3746299573645
3621.2668394394477,3538.848673102448,3196.3279669644394,3348.917950339543
3275.9340354747023,3212.0965031344645,3432.005195753578,3593.6122193675255
3297.727133221096,3417.5587782972493,3237.118091587993,3265.9219919244797
3648.054521674527,3200.534174021737,3251.332833132405,3260.975194874399
3575.913111980491,3302.468556847628,3445.8409022492538,3535.2418487646046
3687.465179783886,3352.1212008741954,3395.1509857378273,3362.897272839735
3614.010345206689,3526.0525216830424,3238.420522082559,3324.8193878633956
3437.337476177199,3554.8387040855278,3341.5843260165925,3238.0303404153233
3281.5725064438157,3355.7181611442716,3234.9959420471546,3386.5898730940016
3307.4165620151066,3527.6979533862254,3393.3690652814544,3644.4039141708686
3576.428359739592,3329.992447778283,3094.278434464387,3295.603226315755
3372.0222456921347,3424.566879981961,3521.017413367461,3000.1727809632293
3676.894883499473,3295.5534537230315,3242.319395538939,3454.4879122117904
3296.690436346002,3315.8220879093296,3533.9715103985964,3585.3546986792744
3341.258904513858,3461.7215197438436,3373.3671637552443,3276.805759586404
3336.3804158660964,3304.6782245441455,3467.935910629964,3138.836191204972
3600.088129729209,3568.8761092264112,3160.784045756778,3203.8312796186824
3363.0376289753294,3489.011597321355,3220.5814464856367,3318.1046680671493
3601.6415398175404,3334.178903722103,3133.7552366506497,3503.007749900442
3591.9559032673155,3457.328094677235,3749.3091458950935,3224.702331543744
3507.384962194904,3191.697898150055,3311.8944427239835,3137.032471083412
3280.40050951909,3250.6163039570138,3367.268115871101,3470.4680436375384
3543.026413416656,3335.8705436042487,3240.3147345944917,3253.8334497192513
3308.734716026939,3322.841623648692,3307.6580893620408,3292.7990805946583
3388.1919958371077,3306.2082583944684,3488.2056381474904,3223.034683934847
3509.7107471523773,3307.9458789412092,3516.8909677841652,3444.180179049947
3446.505864847587,3289.2618877657233,3647.380929189285,3345.909210784356
3401.0239815235554,3213.748917877664,3562.4443901866093,3413.390184678991
3628.651803452264,3502.768104264001,3500.997466676047,3743.026116493671
3790.959241240386,3384.4047857692767,3288.023210946358,3509.6277052154383
3377.0024809787674,3314.7950289110004,3274.136173251353,3646.6945023353255
3567.017732823259,3596.2078435668373,3361.9422923347847,3276.7568149230374
3396.1216369605063,3340.3367189201686,3303.0592773340536,3265.497118315556
3556.419770108836,3239.902122095501,3520.667013443591,3395.973437530016
3416.641577205793,3232.2474166964103,3339.0684000379733,3626.0136560063142
3348.1362305169355,3329.2616524136265,3523.760026421178,3719.5325483825463
3362.2656506836483,3466.593671360699,3517.993054011602,3598.4837871394907
3162.456543767071,3528.0128544895765,3554.6102126888463,3355.493120504511
3429.2271080959576,3200.7086520157395,3271.540567934206,3224.4470943701444
3384.03886520413,3567.797208065053,3273.8582581650035,3522.0208197189095
3556.0871634777814,3171.153555196062,3511.47134305372,3311.8759241394246
3405.4327960443047,3604.5370794205755,3401.8257870852717,3521.6641184431815
3214.558613628504,3460.0025281192275,3441.4756412042807,3536.6746898681563
3532.2406959646664,3210.9087710570757,3214.4634396871734,3438.9063134199696
3693.157802158005,3449.0497095621254,3204.3897066972067,3545.652768032887
3345.412963474218,3265.6588773598123,3299.656154824562,3881.822507415986
3234.489458110832,3194.557442269614,3353.230138403709,3391.3704276926505
3468.3453727564033,3297.0038704223316,3200.862108534381,3358.465070226043
3522.8808938482284,3356.2485515201165,3311.1083677118045,3663.0636623778423
3471.4991136171097,3557.119987886397,3381.5104529631794,3634.7889359452506
3547.8739133704426,3218.7312714296336,3304.8138359316677,3357.349808226881
3289.881684519798,3298.779716206755,3533.7717746599837,3452.832318133467
3507.2402438587756,3207.1667038649484,3232.2790845062236,3275.1443056555227
3434.31587003566,3229.5647130570496,3502.3667122691754,3557.8001067304185
