2786.93446617225,2978.3813570915504,2827.6596105480457,2888.728091098619,2790.46582260438,2752.827243989529
3015.9510993385893,2844.6131294373645,2933.3943484470224,2716.7106708563256,2818.292673248531,2721.9472105834575
2782.4654680859226,2990.211004903538,2833.5245081216613,2849.2163164476283,2751.08472591752,2799.7251726702434
3110.8304017985274,2741.027188568789,2821.175538942477,2737.1965472165693,2872.5066203791566,2700.996601843978
3046.84445355888,3050.472008765642,2817.571654086596,2714.3433295684013,2834.2539562915476,2833.226911366723
2753.111256624318,2766.4022810412953,2787.8100111141257,2851.3895232630016,2834.432185030069,2750.845836724301
2860.2248322284354,2849.564810036915,2885.283658677133,2868.6323534417347,2769.552964501326,2840.8531905673394
3103.1172356107413,2853.535252011499,3000.3268641512304,2796.40515601498,2711.392821973495,2813.4563270409203
2808.166193754483,2760.976443766787,2753.91670576977,2700.4511471901988,2856.4755962548484,2717.1669940762936
2989.5233752017084,2734.8201073836153,2804.724801721511,2728.790375608726,2739.465058587476,2684.558306821869
2843.5084592315357,2776.810487949056,2712.868325259841,2716.3125226608367,2783.0161890685936,2711.9268421706365
2825.6367499186213,2727.767282080161,2811.066660552637,2778.298552393856,2664.210521290712,2793.7293301319055
2865.206806463418,2917.647437319271,2710.2949551520715,2758.567621331373,2922.5233687283626,2766.5224878844933
3067.621024919554,2960.087160991034,2735.4130355664042,2782.946281247803,2718.5885388024817,2763.1092836365865
3013.7206040243063,2855.0101524864162,2809.6826893181837,2792.770191163388,2755.6151251798983,2703.5847108665494
2863.35032489078,2975.7418917244877,2902.328329976234,2805.8490067171383,2738.3323013516824,2798.801634880811
2953.5482779790937,2969.3261094493287,2729.284951751869,2842.3636781908344,2772.3179055706078,2786.787831100508
2849.72867348743,2835.1347217853818,2897.4652697379006,2746.5288193429365,2761.257276960848,2825.2278978593163
2933.644070310561,3014.292229509622,2704.767963712312,2906.6050504898435,2703.0029114838308,2716.548118660254
2994.237541253149,3003.985207383766,2763.483982684082,2778.5446547457645,2656.475146191332,2704.3118635228057
2890.1617260564476,2812.1032408153087,2753.701382339513,2806.3403779200503,2746.888617441892,2724.699973919152
2878.856719500458,2740.818508887424,2754.3852944237688,2807.647180581071,2757.369404357517,2721.830372902415
2809.6990485188003,2768.0803149137414,2796.7525440356562,2734.548274764085,2708.8261914827513,2719.991773377062
2923.04733297067,2885.350229404331,2837.8287308588488,2708.093582413704,2803.604653137538,2819.689217762028
2790.3839317479324,2979.4642072298043,2719.7112971590063,2807.6369027864607,2890.1657653671737,2719.9732108956323
2871.822701218941,2938.712227878892,2845.3991061826773,2885.7653879266595,2726.8324761613876,2676.0627925933995
2928.8051476717364,2744.9475642958982,2698.700147915146,2719.4446444657397,2811.3468514408123,2808.2703468256786
2767.1343279210273,2746.953799025102,2746.449222812112,2677.0550311453967,2818.003019913116,2816.0182827141684
2941.103010429609,2780.9224430810505,2835.877755915096,2813.9740855940317,2754.8319414062194,2816.3598118877326
2807.245367874698,2853.1877752690616,2812.997755371418,2799.4720278757986,2864.285093906602,2788.232473736786
2828.5963925433707,2822.3440800822127,2822.32122222444,2816.6169888755626,2827.7920745981905,2745.9821737640386
2805.846850885297,2889.8892386927355,2850.592775767128,2685.488052235286,2695.3133370554588,2835.532919315911
3008.512571630882,2694.6708708131305,2771.6557503823556,2768.782742584355,2804.0768509702393,2798.092316733175
3018.863070720598,2759.1518683040103,2701.5704492133746,2847.9174042995305,2780.8525759909753,2877.8059533808846
2813.7485222522337,2859.916474566507,2814.7886366072235,2832.724573294039,2823.170703391529,2755.7930531245597
3086.655703381095,2950.4574939467043,2720.9253051733117,2897.3013577201355,2763.6242763639366,2741.9424261575627
2955.2836224088132,2742.5636073771493,2980.633909479469,2861.4098475808064,2832.877837889335,2832.038377710132
2881.486940859107,2884.264165807788,2811.4629605122745,2704.0258463125087,2922.0769585083544,2728.8383096392477
2793.5378969687854,2833.3810118884608,2903.1652169092695,2880.2865292237907,2707.9787119316893,2748.467678247425
3017.6622631837945,2925.1115835817027,2928.767476045043,2689.1111994393787,2830.3295004153047,2791.6140564274865
2804.5462403298284,2843.281354158003,2778.3830933160452,2982.6216440276885,2804.756612104108,2752.20444558054
2762.893996645664,2818.1050046881487,2828.603957716539,2831.800538466449,2820.193703544003,2711.642864784396
2930.8231564556427,2874.4197703141845,2744.48167757758,2767.3777580200313,2741.5729309604712,2738.551819843667
2788.686841391346,2980.3909707499333,2755.222630207481,2792.596614801424,2707.5914216978113,2852.31175217463
3029.8356978060774,2822.69211398922,2721.976121298931,2887.6318104847,2789.356689954612,2718.8052685607922
3029.1559930778385,2837.9856248939486,2886.2492210907626,2875.89733148671,2726.2837162956753,2817.8818089849433
2955.009577652099,2792.6097116907213,2713.25563162915,2796.1280464150614,2775.399356098834,2859.7168461037636
3055.233924550771,2740.0266517316045,2753.2530676499177,2734.434851458508,2751.847666594104,2831.913922995071
3047.564096624128,2931.909356328418,2761.603642056216,2722.561121914357,2769.9510575647846,2746.4393447858106
2962.433972319381,2853.708536978297,2724.9008421058843,2735.6911492730874,2722.9219086437743,2814.2448164730163
2919.9357226853494,2923.5894489962693,2770.4811234824324,2882.972983559193,2886.925448352614,2825.6305821169226
2786.776198712746,2836.406197680663,2791.056718562314,2917.453509676067,2811.790198534895,2827.980934132803
3061.012638850812,2819.6876272310838,2861.3481670040865,2884.844622164517,2737.215123216445,2830.5545451329776
2790.0627763777775,2785.1869075729583,2698.796330186106,2749.700081811694,2809.748666752171,2743.276261541044
3063.6362360590606,3009.3049003856613,2742.7718052032346,2727.2856716942256,2871.715218514893,2744.9920276191256
2802.6930730794784,2797.7211346813974,2751.7798668854834,2702.5839812946824,2867.670902959013,2718.993643391751
2840.4733065450614,2785.671748427005,2814.668983290806,2903.3531039225854,2694.9435012499252,2672.020970990813
2803.740830699068,2740.608571433878,2734.7293741228586,2719.734784588985,2807.9238158227768,2743.478300799185
3040.748308164872,2809.2895000249223,2794.637398359348,2871.835772241632,2781.0023703921665,2811.4947384706084
2827.321612706293,2949.306351549765,2791.78838014332,2671.7420255965067,2803.5284909715665,2917.384050120725
3075.203910411728,3042.9941110257073,2925.012144862257,2675.267588999543,2899.15875531191,2731.318298535672
2769.274702958067,2886.487883985171,2728.283306292398,2699.9508861751797,2687.249210604751,2818.572281423693
3030.4617863509657,2832.825407982853,2718.139883744808,2716.2797364253024,2824.0532301115504,2809.167814282755
2966.948127636322,2823.867067538968,2814.8987228249853,2754.359253045418,2862.9902679889806,2877.225105740589
3093.0270841385372,2799.749964769298,2812.3930287389567,2877.7137969620794,2830.215512738907,2689.6420430926114
2984.4603251191434,2811.588043244859,2830.0258135147433,2701.976715393089,2800.4768848301137,2887.5821527663393
2839.0764537841446,2921.3528503293187,2874.354811058304,2721.008720071528,2757.556699105138,2744.4264820145263
3082.1479848232425,2967.331574115542,2725.807985773675,2834.2800134392082,2704.99154988112,2794.51319964801
2829.396922708076,2738.4933850661587,2711.9387552098497,2868.7248312812953,2747.3865785488624,2674.865554231669
2853.7881232875466,2842.4998319068686,2720.1940747177346,2726.892404910688,2800.9089835249583,2909.974459290003
2791.4788681230752,2863.103748707399,2928.7437392289567,2715.434686846012,2787.8937836719047,2700.4967572764763
2898.855015675393,2925.63146608293,2719.514097221961,2766.00292972193,2694.2544984056817,2804.412462442498
3003.6194797814583,2816.0374024285165,2972.3648899122154,2897.4499044707195,2770.7636268160845,2742.538696323922
2834.057212512481,2870.4554715703875,2821.677123027143,2756.3749153647896,2705.4831325669556,2819.808828796568
2877.78567974468,2861.747942161101,2728.9794535704996,2793.721628403915,2745.397427144167,2775.590144217846
2802.170225203835,2759.094294999588,2847.804542478517,2730.3656060000485,2881.941126883367,2818.0932612785896
3157.4704102097603,2770.954804399771,2837.784415793421,2805.724967350127,2698.7321646709256,2706.1546410420797
3041.150310703605,2826.380125900224,2920.0266530482763,2758.51151916346,2706.7969159637405,2711.2714212737865
2866.7013691673815,2725.2093232045377,2888.250697366239,2752.8625213674086,2735.9879740901292,2735.261202026191
2803.550345310682,2922.5682420571734,2754.5052889546027,2726.8732011211287,2874.4507384593476,2720.134492928583
2848.624444156374,2879.371656973323,2822.0050592409766,2824.230846678889,2833.1698373332183,2722.223896167103
2975.073706852308,2779.2045281484775,2701.3380437422566,2884.291097562248,2749.9353240797673,2861.7021728645277
2900.2742187542185,2760.216667798129,2772.0051755784284,2810.4676426876076,2697.4955000428395,2769.8561524160245
3026.200270017148,2949.3935397619343,2950.7137897405087,2747.245141642959,2751.7589667384486,2730.7239659442307
2891.1466397043037,2849.3160575514194,2876.5554838978214,2721.8506435682452,2769.6435610472377,2903.9253871244387
2809.943092120181,2744.800980416979,2779.461121594699,2680.2303381944143,2751.282788813384,2762.567384686218
2840.326938326176,2735.9348785563393,2713.582448283358,2802.6028072828544,2800.993026107507,2752.6250929407597
2781.839301155335,2842.7963166668396,2917.103990879299,2712.0220752952973,2816.5457948844764,2822.5116689934875
3138.1714541118395,2971.6815566207683,2852.9130877392486,2818.8678456879547,2836.3092525002035,2709.5042501049243
2800.0869714643213,2745.258807625181,2794.6234382967305,2849.5472085257466,2701.061794699609,2854.1030413791086
3123.0541896375107,2878.428604717112,2710.9134355385568,2700.407710178298,2741.101188835721,2723.4152783084114
2969.056375942741,2833.5639625064296,2711.637139299284,2798.575003996945,2688.947227994259,2834.1401929028966
2789.5389365141773,2861.8582628656377,2919.644014568854,2738.4446285026193,2719.312682095331,2707.705599833471
3065.6010358243784,2858.8306725987577,2898.9566725336376,2783.1465090270963,2700.647668607863,2773.5265824088756
3037.042752952104,2906.543016154253,2803.5992954599105,2827.1306805449226,2817.892284763523,2758.512957237997
2870.7675751850684,2758.960148626382,2951.5032220098146,2744.549338029495,2815.8482263252035,2909.0792677363843
2860.6958966871825,2778.9668227831353,2759.349512471283,2668.5258768985286,2883.025542939712,2847.144329508216
3040.093809940895,2839.3605326415754,2902.9138868119976,2742.1238921652216,2682.393963227941,2739.2547298696404
2801.476335599888,2798.427476207226,2845.395189889387,2736.372734460677,2836.0639706046436,2703.3591969628424
2937.379973271957,2730.440084404773,2707.2361140775106,2680.7931503187433,2699.383769967121,2873.4224679538747
2867.699883642361,2759.133018170416,2812.6662812241657,2687.3907348516223,2776.4433194520166,2795.092881528558
2885.7219953271515,2916.3811098294477,2769.0530078498878,2834.3076609717423,2742.1993343698305,2809.562550184679
2912.44817099595,2761.2391298460607,2766.661610958956,2809.1482535998834,2847.424325104478,2852.328477322068
3052.409866636161,2832.035623247541,2715.5915638059532,2804.9941340557834,2702.8646531566096,2789.479293737434
3002.858554173407,2745.0054234911554,2766.9151509031667,2816.5500779039257,2804.223606314099,2709.4477538711967
2945.9435352141436,2921.6267821814868,2848.8313489762895,2908.9483069187127,2842.751650782208,2682.7048374046044
2806.616158230022,2766.771672602961,2892.9079839428127,2740.3294739807557,2770.2797398471735,2756.794091664314
3109.6272151528365,2967.1982742096206,2854.9414572320416,2767.163919726145,2811.7558779792766,2779.6353672976566
2838.091810068988,2965.008394325515,2876.768422492622,2865.535035911262,2745.574855036664,2804.4527253004803
2985.0225885813447,2762.634969324875,2707.3175475182666,2849.8948640020844,2882.2294863798675,2814.030215170721
2866.3011403213245,2834.8790771046024,2846.599647703885,2685.2384338062598,2687.9795118434226,2760.2513598950827
2888.749198402865,2786.185079224228,2745.378742312106,2827.630851783249,2837.4959006611625,2800.4263664436307
3027.7869096105615,2750.7258832368166,2844.260926225676,2768.7581537879455,2815.059424518517,2689.909629611936
3049.1987331455903,2941.9225492649502,2829.503197602717,2676.6000335768017,2733.321696229524,2750.1004809637084
2866.5346334602887,2954.4617508211422,2859.664668929036,2815.6406065004257,2722.0010185225137,2699.5465367165575
2869.9580209672017,2909.992014431902,2919.960387193216,2831.7811262839327,2697.648623428759,2894.6170227792095
3001.156825113578,2729.2643877659066,2844.3770110475243,2873.677597003868,2716.2080157160235,2755.631317997987
2771.0236088359156,2899.3297692307356,2722.3683583861553,2869.971697620325,2669.607625395965,2752.06154463323
2967.771617076935,2874.487085086843,2779.32361630979,2780.1156221316032,2720.0519055277537,2708.3418674959353
2908.175201155398,2884.0027119277856,2725.1900718070897,2699.312889605575,2834.092256149556,2810.6134578068445
2906.790886199367,2828.985381773802,2813.2215243166306,2696.9968586385107,2839.477921620152,2819.890520011022
2865.7383771601867,2800.5928139394937,2782.390105844204,2752.139346567062,2762.8819594602332,2800.7123110977814
2905.7651078199096,2892.8348588560957,2874.3823460305557,2748.6032845871664,2847.6942667935764,2853.5631717158344
2886.106393573701,2998.339203050406,2827.947350893576,2717.5583572048126,2843.9390573050964,2717.5924501491854
2826.3065423590633,2960.369484099533,2873.926501183228,2702.540409852998,2765.5699366056224,2828.905349144405
2912.1953397328434,2857.8277350021253,2725.3810686107677,2811.8348928882633,2763.255049627013,2816.0110908040624
2812.7194081634384,2813.3750653255242,2722.8745323960966,2988.6384780738213,2777.8859532930865,2857.654882229249
2895.6069412544807,2826.463921717636,2704.2587949660765,2880.2426247301973,2833.668591636552,2904.2011835668873
2907.2955136956884,2759.1655002971747,2726.6820351605757,2804.159506608769,2772.9218107133856,2733.344566686466
2811.0158114791852,2764.146407727699,2804.814545888688,2742.4677109589484,2790.003879511597,2831.6863075499296
2953.6745255944647,3052.984279074365,2889.829680197311,2814.8726961278758,2796.487432017007,2826.8961218698128
2955.624024561989,2821.482537820306,2749.01088267806,2878.2395269233484,2832.614006438179,2740.804731434237
2925.1693226717275,2840.3845662917674,2906.679973530135,2906.159261801262,2818.4026853494306,2681.7439428908415
2810.8808328572054,2892.662146508575,2695.503203347846,2763.4995863199106,2797.7299267532303,2749.0081665456382
2818.2492342731634,2883.2963582966895,2928.3746862234348,2701.2342502857377,2735.7864154196873,2831.2491863651653
2807.412569028924,2822.263154729709,2927.531712177671,2737.153072642046,2731.9190583914888,2856.8667014675384
2937.568603968152,2682.1320870139766,2731.5615135755534,2725.1022935297883,2781.006622519397,2873.8713302365068
2824.0852656918523,2718.340107914644,2849.5016110934757,2852.68197210352,2726.726668351125,2862.6190290491504
3042.7114045676935,2772.4659519403203,2728.859018457547,2868.663549587542,2775.8952389813085,2793.650511031278
3006.0749230148053,2802.705258258991,2816.493075300926,2840.0160934335026,2841.2157292207116,2795.1617084608347
3061.3309125853843,2844.2574045194524,2821.8267763563736,2738.078316487178,2822.286392748498,2704.285933362806
2903.412950057335,2810.1997756536416,2725.395978616824,2779.7005132398485,2794.2522556374124,2881.989458145518
2852.0041934112883,2871.866676231683,2870.2300815823764,2938.23385142802,2841.2013090597216,2785.551596937851
2956.5235220091054,2838.200459065265,2740.0172763407168,2767.669524012709,2714.857274396207,2718.4956937570146
2920.8181126158674,2851.9932242121868,2734.364211592503,2746.2365223400816,2705.1173063982706,2701.4698062765938
2970.80370994813,2947.7096726431873,2781.3004694269766,2825.9611880661937,2713.985514175368,2917.3404226325843
2907.5143414778922,2834.835990744541,2714.835226433858,2741.637289996637,2896.8445763369705,2835.9671883388664
3013.4504050914156,2979.933605052113,2765.3112893403604,2833.309050776693,2717.8590188041785,2693.9458266203196
2783.462229189703,2759.662689321017,2793.096993201568,2792.867849141894,2809.640516042557,2782.829709675065
2889.4314697038585,2724.3986726186813,2824.860036278029,2767.3229904970976,2873.9280751491383,2744.083203452873
3040.0526904333788,2979.044960527625,2873.815659052138,2813.3885984926255,2798.246740268005,2784.7104544937556
2881.3875136735546,2727.89169496208,2753.955964814863,2800.824836201031,2753.288809425457,2724.2765041729394
2966.168678092991,2809.2894280702194,2924.7786405780107,2790.908838328001,2830.1907176602617,2825.7013888499314
2855.7582683943056,2752.362396774925,2890.8340372816833,2905.158419859132,2833.0956083975216,2768.7833484981484
2865.560919473515,2747.9209617123865,2718.4552849642873,2773.2851072369535,2744.585622302125,2815.6006243617
2906.361690920449,2962.31347805317,2917.1655756001005,2704.271493263203,2739.1682563336444,2861.6507296038503
2950.185167673462,2872.675502185697,2811.6724964500236,2846.8880976340324,2905.1626486639943,2774.379002745156
2796.2116370060544,2970.5417475473805,2836.178733919036,2752.3993491497426,2740.2611322661387,2843.7932265520926
3055.6099641307933,2840.7809157678143,2938.6225250106404,2742.3685362601973,2765.3841387255966,2800.805226268827
2862.197049804801,2923.343155232887,2783.9896778629113,2721.7378508309544,2764.833233516821,2727.618492101718
